date,year,month,crop_name,farm_price,retail_price_pettah,retail_price_dambulla,average_spread,spread_pct
2003-02-01,2003,2,Brinjal,51.65,68.74,68.68,17.06,33.029945730986
2003-03-01,2003,3,Brinjal,51.38,70.44,65.54,16.61,32.327691071056684
2003-04-01,2003,4,Brinjal,54.66,71.57,76.4,19.33,35.364004090735286
2003-05-01,2003,5,Brinjal,52.61,72.25,71.16,19.1,36.30481599540772
2003-06-01,2003,6,Brinjal,49.17,60.58,70.2,16.22,32.98752697269275
2003-07-01,2003,7,Brinjal,43.52,53.28,57.29,11.76,27.021996732544267
2003-08-01,2003,8,Brinjal,45.95,61.0,59.39,14.24,30.990139303287695
2003-09-01,2003,9,Brinjal,51.26,64.24,71.78,16.75,32.67648717033326
2003-10-01,2003,10,Brinjal,39.12,53.43,52.71,13.95,35.65941804852237
2003-11-01,2003,11,Brinjal,43.95,61.08,58.86,16.02,36.45042900926277
2003-12-01,2003,12,Brinjal,46.38,64.75,64.25,18.12,39.06847980060413
2004-01-01,2004,1,Brinjal,60.32,77.98,78.12,17.73,29.393187345511695
2004-02-01,2004,2,Brinjal,56.24,71.57,79.94,19.51,34.69054998124114
2004-03-01,2004,3,Brinjal,49.91,65.04,64.01,14.62,29.29266821745498
2004-04-01,2004,4,Brinjal,51.7,71.1,65.22,16.46,31.837462596784142
2004-05-01,2004,5,Brinjal,51.12,63.94,67.58,14.64,28.638441630591487
2004-06-01,2004,6,Brinjal,48.05,61.17,69.01,17.04,35.462985508875114
2004-07-01,2004,7,Brinjal,50.44,68.02,64.77,15.95,31.621666095031532
2004-08-01,2004,8,Brinjal,45.06,56.62,61.01,13.75,30.514801343095105
2004-09-01,2004,9,Brinjal,43.42,59.6,61.69,17.22,39.65905191374501
2004-10-01,2004,10,Brinjal,51.26,64.87,73.22,17.79,34.70535562747634
2004-11-01,2004,11,Brinjal,50.33,68.99,65.91,17.12,34.015430130279896
2004-12-01,2004,12,Brinjal,56.5,75.28,81.06,21.67,38.35391441785059
2005-01-01,2005,1,Brinjal,49.02,62.1,65.43,14.74,30.06929810424703
2005-02-01,2005,2,Brinjal,56.71,79.31,77.97,21.93,38.67036030618884
2005-03-01,2005,3,Brinjal,54.84,74.68,78.17,21.58,39.350767048200126
2005-04-01,2005,4,Brinjal,60.97,77.22,77.41,16.34,26.80002164995629
2005-05-01,2005,5,Brinjal,54.14,69.82,76.66,19.1,35.27884137635505
2005-06-01,2005,6,Brinjal,58.83,75.97,83.42,20.86,35.458039337006056
2005-07-01,2005,7,Brinjal,49.05,64.83,69.41,18.07,36.83988411848294
2005-08-01,2005,8,Brinjal,47.88,65.44,60.05,14.86,31.035858321097905
2005-09-01,2005,9,Brinjal,51.36,66.87,68.89,16.52,32.16504640761992
2005-10-01,2005,10,Brinjal,50.13,62.52,68.96,15.61,31.138976383450256
2005-11-01,2005,11,Brinjal,47.28,62.52,59.64,13.8,29.187755525051767
2005-12-01,2005,12,Brinjal,51.19,70.18,64.32,16.06,31.373253812748946
2006-01-01,2006,1,Brinjal,69.02,89.36,89.48,20.4,29.55660742305502
2006-02-01,2006,2,Brinjal,67.05,89.3,95.49,25.34,37.79263565602437
2006-03-01,2006,3,Brinjal,69.82,88.09,88.15,18.3,26.210217401579207
2006-04-01,2006,4,Brinjal,55.75,76.22,73.39,19.06,34.18827948290675
2006-05-01,2006,5,Brinjal,71.35,86.77,89.32,16.7,23.405713516869632
2006-06-01,2006,6,Brinjal,57.36,74.84,76.36,18.24,31.79910774214131
2006-07-01,2006,7,Brinjal,55.71,73.77,75.7,19.02,34.14102649250315
2006-08-01,2006,8,Brinjal,52.47,64.55,74.93,17.27,32.91398339244636
2006-09-01,2006,9,Brinjal,49.72,64.52,68.91,16.99,34.17129088638196
2006-10-01,2006,10,Brinjal,62.0,84.71,81.43,21.07,33.98381615513523
2006-11-01,2006,11,Brinjal,62.31,76.83,89.86,21.03,33.75054766402236
2006-12-01,2006,12,Brinjal,56.12,72.47,76.49,18.36,32.71555111270293
2007-01-01,2007,1,Brinjal,61.81,83.94,82.4,21.36,34.55745905604424
2007-02-01,2007,2,Brinjal,61.73,85.45,77.3,19.65,31.832120796823588
2007-03-01,2007,3,Brinjal,58.26,79.89,83.47,23.42,40.199038449985494
2007-04-01,2007,4,Brinjal,76.04,93.15,101.86,21.46,28.22195131253115
2007-05-01,2007,5,Brinjal,61.36,81.75,88.68,23.86,38.88520390286195
2007-06-01,2007,6,Brinjal,65.97,86.55,91.66,23.14,35.076496776569996
2007-07-01,2007,7,Brinjal,53.98,74.0,77.4,21.72,40.237050320395845
2007-08-01,2007,8,Brinjal,57.38,76.3,82.06,21.8,37.9922656112485
2007-09-01,2007,9,Brinjal,58.31,71.36,76.71,15.72,26.959308936187725
2007-10-01,2007,10,Brinjal,61.99,79.79,78.96,17.38,28.03673489799177
2007-11-01,2007,11,Brinjal,63.93,86.85,80.34,19.66,30.75233731841496
2007-12-01,2007,12,Brinjal,65.64,80.22,83.45,16.2,24.680035527063485
2008-01-01,2008,1,Brinjal,64.79,87.18,92.95,25.28,39.018306809219304
2008-02-01,2008,2,Brinjal,70.05,94.42,92.85,23.58,33.661622181838425
2008-03-01,2008,3,Brinjal,74.3,100.49,93.73,22.81,30.699824091757616
2008-04-01,2008,4,Brinjal,67.88,94.16,94.09,26.25,38.671127473294824
2008-05-01,2008,5,Brinjal,69.71,89.79,95.54,22.96,32.93640376358663
2008-06-01,2008,6,Brinjal,65.81,84.27,95.26,23.96,36.407785431111634
2008-07-01,2008,7,Brinjal,67.19,89.77,94.52,24.96,37.14832988788527
2008-08-01,2008,8,Brinjal,58.78,82.1,78.85,21.69,36.90024344973894
2008-09-01,2008,9,Brinjal,68.55,84.85,92.94,20.34,29.671729144085855
2008-10-01,2008,10,Brinjal,51.9,69.97,65.92,16.05,30.92479590598091
2008-11-01,2008,11,Brinjal,72.38,89.73,102.55,23.76,32.826702367087094
2008-12-01,2008,12,Brinjal,66.58,91.34,95.27,26.72,40.132111546843575
2009-01-01,2009,1,Brinjal,63.11,83.44,79.88,18.55,29.39307654400801
2009-02-01,2009,2,Brinjal,73.37,91.25,99.54,22.02,30.01222568866609
2009-03-01,2009,3,Brinjal,64.98,78.14,81.49,14.83,22.82237177228105
2009-04-01,2009,4,Brinjal,77.95,105.8,105.85,27.87,35.75364239430097
2009-05-01,2009,5,Brinjal,74.35,94.94,93.82,20.03,26.94011171471188
2009-06-01,2009,6,Brinjal,72.89,95.0,98.68,23.95,32.85768574881911
2009-07-01,2009,7,Brinjal,82.8,110.92,108.99,27.16,32.801892751337256
2009-08-01,2009,8,Brinjal,74.15,103.16,98.1,26.48,35.711347658330865
2009-09-01,2009,9,Brinjal,81.29,100.76,105.68,21.93,26.977454819221524
2009-10-01,2009,10,Brinjal,68.19,84.4,98.54,23.28,34.13985314583788
2009-11-01,2009,11,Brinjal,72.95,91.87,98.43,22.2,30.43176088860741
2009-12-01,2009,12,Brinjal,63.83,84.58,83.0,19.96,31.270513441150804
2010-01-01,2010,1,Brinjal,61.89,77.96,79.52,16.85,27.225679066603544
2010-02-01,2010,2,Brinjal,74.96,94.81,107.75,26.32,35.11201292420901
2010-03-01,2010,3,Brinjal,69.28,86.85,91.53,19.91,28.73841117434877
2010-04-01,2010,4,Brinjal,73.56,92.81,93.56,19.62,26.672068145638733
2010-05-01,2010,5,Brinjal,73.83,91.76,103.86,23.98,32.47997767848073
2010-06-01,2010,6,Brinjal,73.14,93.59,105.09,26.2,35.821662808773844
2010-07-01,2010,7,Brinjal,67.34,90.88,88.91,22.55,33.48673375893412
2010-08-01,2010,8,Brinjal,86.95,106.92,109.94,21.48,24.703824377430273
2010-09-01,2010,9,Brinjal,67.44,90.81,89.34,22.64,33.570531479045854
2010-10-01,2010,10,Brinjal,81.86,102.82,102.79,20.94,25.580227729993
2010-11-01,2010,11,Brinjal,82.26,106.02,109.2,25.35,30.81688449199551
2010-12-01,2010,12,Brinjal,73.48,101.07,101.01,27.56,37.50675352918681
2011-01-01,2011,1,Brinjal,65.13,89.36,88.42,23.76,36.480828372749315
2011-02-01,2011,2,Brinjal,86.26,106.17,115.34,24.49,28.39087828555728
2011-03-01,2011,3,Brinjal,90.4,111.43,117.53,24.08,26.63713867573155
2011-04-01,2011,4,Brinjal,99.88,137.49,134.41,36.07,36.11329984651597
2011-05-01,2011,5,Brinjal,99.96,135.03,138.96,37.04,37.05478485915881
2011-06-01,2011,6,Brinjal,84.94,114.58,115.14,29.92,35.224823140071656
2011-07-01,2011,7,Brinjal,82.93,114.15,117.63,32.96,39.74431479040782
2011-08-01,2011,8,Brinjal,75.85,102.77,95.56,23.32,30.744850698944365
2011-09-01,2011,9,Brinjal,76.56,98.5,103.68,24.53,32.040188035282085
2011-10-01,2011,10,Brinjal,73.13,92.19,91.69,18.81,25.72128302846571
2011-11-01,2011,11,Brinjal,73.07,99.54,94.06,23.73,32.475663780397184
2011-12-01,2011,12,Brinjal,66.77,86.31,84.06,18.42,27.587198461586848
2012-01-01,2012,1,Brinjal,105.5,133.49,148.55,35.52,33.66821453249808
2012-02-01,2012,2,Brinjal,95.97,124.78,127.75,30.3,31.57233346636087
2012-03-01,2012,3,Brinjal,78.47,103.88,109.3,28.12,35.835305422065225
2012-04-01,2012,4,Brinjal,97.44,119.78,135.47,30.18,30.972874617329005
2012-05-01,2012,5,Brinjal,86.09,105.37,123.63,28.41,33.00031014019033
2012-06-01,2012,6,Brinjal,82.64,112.82,116.2,31.87,38.564812966102416
2012-07-01,2012,7,Brinjal,86.64,105.91,123.47,28.05,32.37530889276444
2012-08-01,2012,8,Brinjal,93.03,123.71,121.34,29.49,31.69941771534159
2012-09-01,2012,9,Brinjal,70.12,93.28,92.95,22.99,32.78660469679877
2012-10-01,2012,10,Brinjal,75.57,99.56,95.95,22.19,29.363465180011673
2012-11-01,2012,11,Brinjal,70.99,92.9,96.79,23.86,33.6103203122689
2012-12-01,2012,12,Brinjal,70.09,88.37,99.81,24.0,34.241640402852894
2013-01-01,2013,1,Brinjal,84.89,104.78,118.7,26.85,31.629129898539404
2013-02-01,2013,2,Brinjal,82.2,105.51,113.63,27.37,33.29679647591669
2013-03-01,2013,3,Brinjal,88.58,106.79,126.8,28.22,31.858171304841605
2013-04-01,2013,4,Brinjal,101.66,129.14,141.7,33.76,33.20870233257689
2013-05-01,2013,5,Brinjal,118.92,165.95,153.41,40.76,34.275114131252835
2013-06-01,2013,6,Brinjal,95.46,125.77,124.76,29.81,31.227706654403253
2013-07-01,2013,7,Brinjal,98.66,126.95,140.09,34.86,35.333432664268535
2013-08-01,2013,8,Brinjal,73.1,95.28,93.97,21.53,29.45276408650604
2013-09-01,2013,9,Brinjal,74.09,95.21,95.07,21.05,28.411353203734368
2013-10-01,2013,10,Brinjal,108.9,132.14,140.55,27.44,25.19740569567888
2013-11-01,2013,11,Brinjal,91.89,124.66,119.03,29.96,32.60416519298597
2013-12-01,2013,12,Brinjal,103.95,142.6,133.76,34.23,32.92926125131192
2014-01-01,2014,1,Brinjal,79.89,104.1,114.75,29.53,36.96327830356953
2014-02-01,2014,2,Brinjal,96.27,119.17,122.45,24.54,25.490780626591224
2014-03-01,2014,3,Brinjal,84.92,106.23,114.47,25.43,29.945796107164263
2014-04-01,2014,4,Brinjal,94.56,115.7,135.47,31.02,32.80453383615288
2014-05-01,2014,5,Brinjal,107.19,144.07,138.38,34.03,31.747334875142386
2014-06-01,2014,6,Brinjal,96.76,119.81,124.99,25.64,26.49852573529792
2014-07-01,2014,7,Brinjal,114.44,139.37,155.11,32.8,28.661282190421012
2014-08-01,2014,8,Brinjal,118.6,149.29,160.69,36.39,30.682942088581715
2014-09-01,2014,9,Brinjal,83.88,113.51,108.62,27.19,32.41531662456292
2014-10-01,2014,10,Brinjal,96.48,133.32,128.56,34.46,35.71721007751857
2014-11-01,2014,11,Brinjal,110.16,138.71,147.82,33.11,30.05625448778641
2014-12-01,2014,12,Brinjal,102.92,137.6,139.3,35.53,34.52192526046905
2015-01-01,2015,1,Brinjal,111.96,146.09,140.64,31.4,28.045705568322997
2015-02-01,2015,2,Brinjal,99.44,125.06,140.92,33.55,33.73890412419134
2015-03-01,2015,3,Brinjal,122.49,154.29,164.5,36.9,30.12488356201848
2015-04-01,2015,4,Brinjal,87.11,110.32,117.28,26.69,30.639386247978138
2015-05-01,2015,5,Brinjal,112.32,155.24,142.78,36.69,32.66556920800462
2015-06-01,2015,6,Brinjal,84.71,117.67,116.33,32.29,38.11824091814317
2015-07-01,2015,7,Brinjal,117.65,142.95,163.64,35.64,30.29321692034261
2015-08-01,2015,8,Brinjal,95.92,118.13,120.99,23.64,24.645512254470127
2015-09-01,2015,9,Brinjal,87.49,116.9,118.55,30.24,34.56391065960606
2015-10-01,2015,10,Brinjal,101.29,125.88,133.0,28.15,27.79146234429623
2015-11-01,2015,11,Brinjal,108.58,145.7,156.95,42.74,39.362645641328385
2015-12-01,2015,12,Brinjal,86.76,119.72,123.69,34.94,40.271968335675034
2016-01-01,2016,1,Brinjal,119.81,161.03,157.79,39.6,33.052305273094674
2016-02-01,2016,2,Brinjal,110.22,135.27,157.19,36.01,32.67099195155874
2016-03-01,2016,3,Brinjal,121.56,161.42,170.03,44.16,36.327709503365
2016-04-01,2016,4,Brinjal,103.4,134.3,148.46,37.98,36.73110567591327
2016-05-01,2016,5,Brinjal,141.42,175.38,193.93,43.24,30.575568819425246
2016-06-01,2016,6,Brinjal,134.65,186.26,193.12,55.04,40.87631572497904
2016-07-01,2016,7,Brinjal,85.64,114.06,122.13,32.46,37.902804877621584
2016-08-01,2016,8,Brinjal,101.62,124.44,135.37,28.28,27.82914010122013
2016-09-01,2016,9,Brinjal,93.14,122.92,131.25,33.94,36.439728967437226
2016-10-01,2016,10,Brinjal,107.2,138.48,148.78,36.43,33.98317725449883
2016-11-01,2016,11,Brinjal,126.99,169.8,181.75,48.79,38.42031780430128
2016-12-01,2016,12,Brinjal,86.09,110.67,118.53,28.51,33.11646751484781
2017-01-01,2017,1,Brinjal,101.28,127.63,131.31,28.19,27.833700796109007
2017-02-01,2017,2,Brinjal,127.12,153.62,174.03,36.7,28.87033600508496
2017-03-01,2017,3,Brinjal,107.05,149.04,152.3,43.62,40.74727627531408
2017-04-01,2017,4,Brinjal,122.54,162.0,165.97,41.44,33.81750137301993
2017-05-01,2017,5,Brinjal,124.42,150.33,175.61,38.55,30.983739765520195
2017-06-01,2017,6,Brinjal,85.37,105.31,110.59,22.58,26.449541467094445
2017-07-01,2017,7,Brinjal,93.8,130.55,134.44,38.7,41.257951750584496
2017-08-01,2017,8,Brinjal,96.41,116.07,135.96,29.61,30.712549826211156
2017-09-01,2017,9,Brinjal,98.21,128.63,127.76,29.99,30.53657414054155
2017-10-01,2017,10,Brinjal,122.93,169.86,172.61,48.31,39.29875595968766
2017-11-01,2017,11,Brinjal,99.02,124.28,129.71,27.98,28.256889257837553
2017-12-01,2017,12,Brinjal,95.44,133.08,124.23,33.22,34.80717224730485
2018-01-01,2018,1,Brinjal,135.95,166.84,179.6,37.27,27.41447045643954
2018-02-01,2018,2,Brinjal,106.42,133.53,138.11,29.4,27.626360057921385
2018-03-01,2018,3,Brinjal,124.25,169.03,159.15,39.84,32.06436051158108
2018-04-01,2018,4,Brinjal,168.36,215.63,235.37,57.14,33.93915779332514
2018-05-01,2018,5,Brinjal,140.68,188.37,203.21,55.11,39.17398409583161
2018-06-01,2018,6,Brinjal,95.18,129.18,126.74,32.78,34.43997222108403
2018-07-01,2018,7,Brinjal,132.49,164.29,175.77,37.54,28.3341925170258
2018-08-01,2018,8,Brinjal,136.98,167.82,172.37,33.12,24.17869456950316
2018-09-01,2018,9,Brinjal,95.92,120.16,136.95,32.63,34.01789614481219
2018-10-01,2018,10,Brinjal,126.83,175.84,176.43,49.31,38.87878350643893
2018-11-01,2018,11,Brinjal,117.56,145.41,158.92,34.6,29.431754481324873
2018-12-01,2018,12,Brinjal,98.23,136.97,128.43,34.47,35.0910769713153
2019-01-01,2019,1,Brinjal,156.14,209.72,203.2,50.32,32.22746751154892
2019-02-01,2019,2,Brinjal,108.93,130.99,151.58,32.36,29.707124109864942
2019-03-01,2019,3,Brinjal,159.11,215.16,207.82,52.38,32.92060026359106
2019-04-01,2019,4,Brinjal,182.16,229.1,253.15,58.96,32.367131989936325
2019-05-01,2019,5,Brinjal,139.16,186.44,196.31,52.22,37.52512393997992
2019-06-01,2019,6,Brinjal,154.17,212.34,207.61,55.81,36.2002748911754
2019-07-01,2019,7,Brinjal,131.92,174.67,169.9,40.37,30.60185672994487
2019-08-01,2019,8,Brinjal,147.88,196.65,213.46,57.18,38.66646019308886
2019-09-01,2019,9,Brinjal,114.64,151.09,146.22,34.02,29.67548004581294
2019-10-01,2019,10,Brinjal,171.2,209.31,227.31,47.11,27.517507291175647
2019-11-01,2019,11,Brinjal,164.31,204.85,227.89,52.06,31.683992645613383
2019-12-01,2019,12,Brinjal,152.59,209.31,214.1,59.11,38.737768701901366
2020-01-01,2020,1,Brinjal,131.63,161.31,182.98,40.52,30.78323271045149
2020-02-01,2020,2,Brinjal,137.98,184.61,179.84,44.25,32.06984195547039
2020-03-01,2020,3,Brinjal,168.84,217.52,243.57,61.7,36.543451466802026
2020-04-01,2020,4,Brinjal,116.28,159.86,162.24,44.77,38.50185887353038
2020-05-01,2020,5,Brinjal,172.64,212.13,235.62,51.24,29.680242307551957
2020-06-01,2020,6,Brinjal,102.77,139.05,132.14,32.83,31.94508908719559
2020-07-01,2020,7,Brinjal,136.66,176.44,186.79,44.96,32.89914173924942
2020-08-01,2020,8,Brinjal,177.28,230.34,248.87,62.32,35.15340977357301
2020-09-01,2020,9,Brinjal,175.99,245.38,242.67,68.03,38.65558346747913
2020-10-01,2020,10,Brinjal,115.05,138.39,164.73,36.51,31.734001100390177
2020-11-01,2020,11,Brinjal,94.93,114.3,131.17,27.8,29.284705272616375
2020-12-01,2020,12,Brinjal,127.04,165.92,171.6,41.72,32.8400245276885
2021-01-01,2021,1,Brinjal,153.03,212.06,202.44,54.22,35.43093809649213
2021-02-01,2021,2,Brinjal,147.35,187.47,198.55,45.66,30.987423829369643
2021-03-01,2021,3,Brinjal,179.36,226.31,224.24,45.91,25.596551295410737
2021-04-01,2021,4,Brinjal,177.16,233.19,254.46,66.67,37.632627211206135
2021-05-01,2021,5,Brinjal,171.15,238.86,231.53,64.04,37.41744819313573
2021-06-01,2021,6,Brinjal,203.21,256.47,284.01,67.03,32.98556518598239
2021-07-01,2021,7,Brinjal,168.65,233.71,241.43,68.92,40.86567396046608
2021-08-01,2021,8,Brinjal,117.91,149.45,162.27,37.95,32.18553796494109
2021-09-01,2021,9,Brinjal,132.48,178.2,189.71,51.48,38.85866632045115
2021-10-01,2021,10,Brinjal,158.44,221.08,199.19,51.7,32.630628231110684
2021-11-01,2021,11,Brinjal,120.09,167.48,167.44,47.37,39.445383091528775
2021-12-01,2021,12,Brinjal,137.78,168.54,172.72,32.85,23.842340076687417
2022-01-01,2022,1,Brinjal,125.1,150.6,177.55,38.98,31.159047834494135
2022-02-01,2022,2,Brinjal,132.53,168.04,182.85,42.91,32.3775504583487
2022-03-01,2022,3,Brinjal,142.97,177.92,195.89,43.93,30.726704394835004
2022-04-01,2022,4,Brinjal,231.54,310.0,291.57,69.24,29.90410732309436
2022-05-01,2022,5,Brinjal,168.48,209.01,222.51,47.28,28.062661406302585
2022-06-01,2022,6,Brinjal,151.41,190.64,217.73,52.77,34.85236453842908
2022-07-01,2022,7,Brinjal,143.51,194.64,192.44,50.03,34.86165782059939
2022-08-01,2022,8,Brinjal,177.57,245.01,249.64,69.76,39.2858932894671
2022-09-01,2022,9,Brinjal,200.51,250.73,261.3,55.51,27.684390960854337
2022-10-01,2022,10,Brinjal,138.21,166.85,185.95,38.19,27.631844561287483
2022-11-01,2022,11,Brinjal,124.36,164.91,162.47,39.33,31.625899303715578
2022-12-01,2022,12,Brinjal,136.34,188.88,188.94,52.57,38.557988442138445
2023-01-01,2023,1,Brinjal,243.55,333.21,305.28,75.69,31.07779467140436
2023-02-01,2023,2,Brinjal,160.56,220.27,219.83,59.49,37.05154643027751
2023-03-01,2023,3,Brinjal,143.6,173.69,196.43,41.46,28.871846189522156
2023-04-01,2023,4,Brinjal,214.54,268.46,297.51,68.44,31.900796168175553
2023-05-01,2023,5,Brinjal,181.47,232.01,250.79,59.93,33.02472418321255
2023-06-01,2023,6,Brinjal,166.61,215.83,218.98,50.79,30.484346387163804
2023-07-01,2023,7,Brinjal,213.08,297.08,278.7,74.81,35.108862817316115
2023-08-01,2023,8,Brinjal,214.76,277.89,287.53,67.95,31.63995546658807
2023-09-01,2023,9,Brinjal,216.96,264.41,302.11,66.3,30.558614233677066
2023-10-01,2023,10,Brinjal,148.64,194.47,187.47,42.33,28.478183208972546
2023-11-01,2023,11,Brinjal,208.54,282.84,275.98,70.87,33.98387168702806
2023-12-01,2023,12,Brinjal,238.22,311.74,312.93,74.12,31.11408315251316
2024-01-01,2024,1,Brinjal,151.42,201.15,215.51,56.91,37.58417805826307
2024-02-01,2024,2,Brinjal,149.05,183.62,188.8,37.16,24.93121440374746
2024-03-01,2024,3,Brinjal,170.21,210.14,232.39,51.05,29.99234475509973
2024-04-01,2024,4,Brinjal,195.38,252.53,258.34,60.05,30.73496226074201
2024-05-01,2024,5,Brinjal,193.73,268.08,255.8,68.21,35.20877757250938
2024-06-01,2024,6,Brinjal,154.33,214.13,202.91,54.19,35.11304664482171
2024-07-01,2024,7,Brinjal,248.8,325.76,317.54,72.85,29.28053485509049
2024-08-01,2024,8,Brinjal,199.55,272.02,279.15,76.03,38.10070754161486
2024-09-01,2024,9,Brinjal,180.23,247.43,256.1,71.54,39.6937026612092
2024-10-01,2024,10,Brinjal,204.41,283.29,284.48,79.48,38.882618813845305
2024-11-01,2024,11,Brinjal,218.3,289.18,281.21,66.89,30.64130524905852
2024-12-01,2024,12,Brinjal,122.39,156.87,161.99,37.04,30.26388572278313
2025-01-01,2025,1,Brinjal,241.82,304.49,343.73,82.29,34.02942931542911
2025-02-01,2025,2,Brinjal,229.22,290.48,299.3,65.67,28.649320020364705
2025-03-01,2025,3,Brinjal,247.03,327.35,319.02,76.16,30.83025105037807
2025-04-01,2025,4,Brinjal,168.88,226.73,215.78,52.38,31.016087745092523
2025-05-01,2025,5,Brinjal,135.39,183.51,187.92,50.32,37.16667614544934
2025-06-01,2025,6,Brinjal,170.78,238.06,245.87,71.18,41.67932914900507
2025-07-01,2025,7,Brinjal,138.1,165.95,181.05,35.4,25.63358027981153
2025-08-01,2025,8,Brinjal,241.03,316.07,337.56,85.78,35.58891607313775
2000-01-01,2000,1,Cabbage,46.88,62.56,65.61,17.2,36.68934153297454
2000-02-01,2000,2,Cabbage,44.86,60.16,61.91,16.17,36.04539445966461
2000-03-01,2000,3,Cabbage,44.64,62.26,62.4,17.69,39.628047428209165
2000-04-01,2000,4,Cabbage,48.15,67.1,62.52,16.66,34.60013582526308
2000-05-01,2000,5,Cabbage,41.17,57.58,56.65,15.94,38.717418709208864
2000-06-01,2000,6,Cabbage,47.34,62.17,61.84,14.66,30.96740395563169
2000-07-01,2000,7,Cabbage,43.98,59.01,56.94,14.0,31.83257882542332
2000-08-01,2000,8,Cabbage,42.01,54.17,54.42,12.29,29.25486966229549
2000-09-01,2000,9,Cabbage,42.92,52.75,61.32,14.11,32.87503989972064
2000-10-01,2000,10,Cabbage,43.61,56.7,61.38,15.43,35.381712034597484
2000-11-01,2000,11,Cabbage,44.58,54.84,59.14,12.41,27.837532890235774
2000-12-01,2000,12,Cabbage,45.51,59.2,59.57,13.88,30.498724458966255
2001-01-01,2001,1,Cabbage,48.64,62.42,68.52,16.83,34.601080178700286
2001-02-01,2001,2,Cabbage,46.93,56.91,64.67,13.86,29.533284608385657
2001-03-01,2001,3,Cabbage,44.68,57.71,63.6,15.98,35.765363103484546
2001-04-01,2001,4,Cabbage,52.75,68.24,72.49,17.61,33.383822969055984
2001-05-01,2001,5,Cabbage,55.01,70.25,77.14,18.69,33.97557903003267
2001-06-01,2001,6,Cabbage,54.53,65.93,78.42,17.65,32.367444769035814
2001-07-01,2001,7,Cabbage,49.13,65.93,62.53,15.1,30.73472270563259
2001-08-01,2001,8,Cabbage,46.68,61.82,63.34,15.9,34.06162368975216
2001-09-01,2001,9,Cabbage,44.69,56.19,60.79,13.8,30.87932226600522
2001-10-01,2001,10,Cabbage,42.07,51.49,54.2,10.78,25.623899158784972
2001-11-01,2001,11,Cabbage,45.27,55.02,63.78,14.13,31.21265471028338
2001-12-01,2001,12,Cabbage,49.76,66.35,62.26,14.54,29.22019851246279
2002-01-01,2002,1,Cabbage,55.13,73.28,75.91,19.46,35.298321606527104
2002-02-01,2002,2,Cabbage,56.6,68.26,72.2,13.63,24.08122953846371
2002-03-01,2002,3,Cabbage,55.82,69.55,77.32,17.61,31.547775801189893
2002-04-01,2002,4,Cabbage,53.42,71.66,77.15,20.98,39.273606751016935
2002-05-01,2002,5,Cabbage,47.04,57.45,61.84,12.61,26.80691580162457
2002-06-01,2002,6,Cabbage,49.76,61.01,66.99,14.24,28.617305833388595
2002-07-01,2002,7,Cabbage,48.46,61.58,62.17,13.42,27.69288548723589
2002-08-01,2002,8,Cabbage,53.12,72.26,73.68,19.85,37.368152544893555
2002-09-01,2002,9,Cabbage,45.03,57.5,58.97,13.2,29.313725707915367
2002-10-01,2002,10,Cabbage,48.19,62.23,61.02,13.44,27.889545778074748
2002-11-01,2002,11,Cabbage,50.9,65.5,66.18,14.94,29.35161227581085
2002-12-01,2002,12,Cabbage,49.09,61.95,62.16,12.96,26.400435118282505
